epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,3.3348368666365956e-05,1.23357631020789,0.6078195488721805,0.2991917293233083,0.3103205462823699,0.8311317775357455,0.7318367346938776,0.5115306122448979,0.466896100054824
2,6.668170199969929e-05,0.7706882753214107,0.763984962406015,0.5603383458646617,0.5664926694721365,0.698557669486089,0.8222448979591837,0.6573469387755102,0.651323243351773
3,0.00010001503533303263,0.5642018719438933,0.8856390977443609,0.7948308270676693,0.8017496372683117,0.4295415066301166,0.9346938775510204,0.8951020408163266,0.8911026796792463
4,0.00013334836866636597,0.4442333460768225,0.9331578947368421,0.8846052631578948,0.8888601310599809,0.381964995271573,0.9604081632653061,0.9404591836734694,0.9346844083344384
5,0.0001666817019996993,0.4148465314183517,0.9464661654135338,0.9113533834586465,0.9127821263827667,0.6153071627768629,0.8979591836734694,0.7969897959183674,0.8416844933641281
6,0.0002,0.4063833767382691,0.9510526315789474,0.9196052631578947,0.9210719424991994,0.42564678947228113,0.9546938775510204,0.921530612244898,0.932172295046127
7,0.00019914448613738106,0.3784895038948868,0.9603007518796992,0.9367857142857143,0.9368995787312174,0.3400918263919205,0.9773469387755102,0.9575510204081634,0.9646790859416632
8,0.00019659258262890683,0.3629450118509455,0.9669172932330827,0.9448872180451128,0.9465939165170095,0.396671919519198,0.9628571428571429,0.9289285714285713,0.9476796674905964
9,0.0001923879532511287,0.34974192486833117,0.9713533834586466,0.9553383458646618,0.9554025640803989,0.3868280713386022,0.9646938775510204,0.9468877551020408,0.9465063242459316
10,0.00018660254037844388,0.33974710135079206,0.9735338345864661,0.9582518796992482,0.9597445614108422,0.3209462605754194,0.9840816326530613,0.9763775510204081,0.9755396625174733
11,0.00017933533402912354,0.3177879633508828,0.9804511278195489,0.9681390977443608,0.969096817202136,0.30924120392180715,0.986938775510204,0.9753061224489796,0.9796446074886422
12,0.00017071067811865476,0.3197708690709556,0.9806766917293233,0.9700375939849623,0.9710515371828269,0.39328675637776295,0.9638775510204082,0.9570408163265307,0.9452626585023225
13,0.00016087614290087208,0.31138242763014706,0.9836090225563909,0.9736654135338345,0.9738596514795633,0.3075872309132043,0.9883673469387755,0.9803061224489795,0.9837582077676874
14,0.00015000000000000001,0.30725105060453506,0.9846616541353383,0.9755075187969925,0.97666139692254,0.2931987684461741,0.9918367346938776,0.9854591836734695,0.9878984306905804
15,0.000138268343236509,0.29602669591456315,0.988421052631579,0.9809210526315789,0.9816938769199834,0.28610624538932905,0.9928571428571429,0.9885714285714285,0.9894582364495536
16,0.00012588190451025207,0.2888876301483039,0.9896992481203007,0.9829511278195487,0.9832739015476749,0.30504699563892557,0.9873469387755102,0.9764795918367347,0.9827073257383123
17,0.00011305261922200519,0.28378421191863773,0.990827067669173,0.9845488721804511,0.985000956911038,0.29787282585514074,0.9912244897959184,0.9860204081632654,0.988476478476059
18,0.0001,0.2821334557835455,0.9923308270676692,0.9878195488721806,0.9884686709467355,0.3333317215760743,0.9816326530612245,0.9871938775510204,0.9770357879513742
19,8.694738077799488e-05,0.27503216882304776,0.9939849624060151,0.9903383458646616,0.9905976791657273,0.28095575718430293,0.9946938775510205,0.9918877551020407,0.9925882162614222
20,7.411809548974792e-05,0.2752654320439832,0.9938345864661654,0.9897744360902256,0.990230151097559,0.2911193312089913,0.9912244897959184,0.9845918367346939,0.987204956431343
21,6.173165676349103e-05,0.2683620721464712,0.9959398496240601,0.9934586466165413,0.9934574178655579,0.2850411913313218,0.9938775510204082,0.9891836734693876,0.9921624786126493
22,5.000000000000002e-05,0.26598060636516085,0.9968421052631579,0.9944736842105264,0.9949322699091872,0.2829098979802289,0.9944897959183674,0.9921938775510204,0.9927260255072492
23,3.9123857099127936e-05,0.2636196237590112,0.9975187969924812,0.9956954887218045,0.9958262670435849,0.28508406177144885,0.9938775510204082,0.9902551020408163,0.9920225398169479
24,2.9289321881345254e-05,0.2632906541503868,0.997593984962406,0.9955827067669173,0.9960417911823546,0.2928882805559889,0.9926530612244898,0.9870918367346938,0.9911391120921395
25,2.0664665970876496e-05,0.2601275489601295,0.998796992481203,0.9975939849624059,0.9978563515022696,0.2768318050494247,0.9957142857142857,0.9921428571428572,0.9944320151824785
26,1.339745962155613e-05,0.26020457993824847,0.9987218045112782,0.9975751879699247,0.9977718802864006,0.277915217155634,0.9955102040816326,0.9910204081632653,0.994555390524135
27,7.612046748871327e-06,0.260378192796006,0.9987218045112782,0.9975751879699247,0.997903701605178,0.2700428211630631,0.9965306122448979,0.9962755102040816,0.9957387041143398
28,3.40741737109318e-06,0.2597859994645693,0.9988721804511278,0.9977443609022556,0.9979415245478048,0.2687702668851271,0.9979591836734694,0.9966326530612245,0.9973394497498788
29,8.555138626189618e-07,0.2598165874417752,0.9986466165413533,0.9972932330827068,0.9976218234556049,0.26895067701287195,0.9973469387755102,0.9964795918367347,0.996652642665466
30,2.0000000000000002e-07,0.2592225862372067,0.9988721804511278,0.9977443609022556,0.9979414273654713,0.2688469783182973,0.9975510204081632,0.9965306122448979,0.9968813869804686
