epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,0.0001,1.6791267608957632,0.5464285714285714,0.15535714285714283,0.13359578864805347,1.4188193923660688,0.5714285714285714,0.14285714285714285,0.1038961038961039
