epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,2.500375939849624e-05,1.395462345498845,0.5761654135338345,0.19140977443609022,0.18745990350991132,1.2320235744909365,0.5791836734693877,0.23443877551020412,0.19874625594044357
2,5.0003759398496244e-05,1.1249001061378565,0.6429323308270677,0.3536278195488722,0.37124140709736775,1.1511430910290503,0.6171428571428571,0.34321428571428575,0.3280596159183674
3,7.500375939849623e-05,1.066015064496743,0.6791729323308271,0.44229323308270674,0.46179153642038917,1.1216144964038108,0.6514285714285715,0.3171428571428571,0.34237770350214447
4,0.00010000375939849622,1.065557983616241,0.6900751879699248,0.4617293233082707,0.48403596392954246,1.117015068847306,0.6657142857142857,0.35571428571428576,0.39841086646519963
5,0.00012500375939849623,1.0618720597028732,0.6935338345864661,0.4664097744360903,0.48787634991949413,1.0262126261725717,0.6906122448979591,0.4122959183673469,0.4565617897514433
6,0.00015,1.0348268610149398,0.6996240601503759,0.4818796992481203,0.502241470364204,1.1270703602567012,0.6653061224489796,0.4602551020408163,0.4403187941559538
7,0.00014935836460303577,1.0064871246653393,0.7048872180451128,0.48990601503759396,0.5128240698795953,1.0054851050036293,0.6961224489795919,0.4061734693877551,0.4366387418652078
8,0.0001474444369716801,0.9671532048228988,0.7244360902255639,0.5200563909774437,0.5428409804290057,1.0489018200125013,0.7028571428571428,0.42178571428571426,0.46015637023362854
9,0.0001442909649383465,0.9327155537309503,0.736390977443609,0.5409398496240602,0.563706676187509,0.997743524933348,0.7110204081632653,0.45811224489795915,0.48034749210094535
10,0.0001399519052838329,0.9198137475942311,0.7449624060150376,0.5557142857142857,0.5796886089993091,0.9761667833036306,0.7326530612244898,0.5210204081632653,0.5501659109693559
11,0.00013450150052184262,0.8871336723539166,0.7530827067669172,0.576296992481203,0.5973901364947941,0.9540507429716538,0.7353061224489796,0.5248979591836734,0.5528904729377498
12,0.00012803300858899104,0.8690931582047527,0.7648872180451127,0.5931954887218046,0.6159894148483753,0.9940000125583337,0.7353061224489796,0.49525510204081635,0.5549879658039095
13,0.00012065710717565403,0.8536659172871955,0.773609022556391,0.6073496240601504,0.6324624521019178,0.9967540527119928,0.7328571428571429,0.4853571428571429,0.5397700503179047
14,0.0001125,0.8247364724623529,0.782781954887218,0.6201691729323308,0.6452204928461526,1.016747080221468,0.7204081632653061,0.46188775510204083,0.5081792024947459
15,0.00010370125742738173,0.8072552760606422,0.7873684210526316,0.6280263157894738,0.653824949484892,0.9561257155574098,0.7420408163265306,0.507295918367347,0.569887439522151
16,9.441142838268905e-05,0.7948329676855775,0.7945112781954887,0.6441541353383459,0.6692072512592706,0.9570230093659187,0.7387755102040816,0.4875510204081633,0.5555867640751145
17,8.478946441650387e-05,0.7732640973159245,0.8030075187969925,0.6537781954887218,0.6796165728066422,0.8803272958069431,0.7575510204081632,0.5286734693877551,0.58530586088921
18,7.5e-05,0.7681459675650848,0.806390977443609,0.6635714285714285,0.6868845851389145,1.0149686430546703,0.7408163265306122,0.49877551020408156,0.559046048385526
19,6.521053558349614e-05,0.7424506674673325,0.8119548872180451,0.6683834586466165,0.6942155959506605,0.9074193746581369,0.7587755102040816,0.525408163265306,0.6005780569829111
20,5.558857161731093e-05,0.7327758802193448,0.8177443609022557,0.6824624060150376,0.7075506658288762,0.9210959336100792,0.7589795918367347,0.5251020408163265,0.5981197587945098
21,4.6298742572618266e-05,0.7120706573375185,0.8232330827067669,0.6940977443609022,0.718067673034839,0.920738585518331,0.7546938775510204,0.5297448979591837,0.5804214089038149
22,3.750000000000001e-05,0.7052260035769383,0.827218045112782,0.7014097744360902,0.7248113186494459,0.9546393925073196,0.7461224489795918,0.5061734693877551,0.5795316621353575
23,2.9342892824345947e-05,0.6781266588196718,0.8376691729323308,0.71796992481203,0.7418158624889851,0.9306593499499924,0.756734693877551,0.5323979591836735,0.592840988246012
24,2.1966991411008938e-05,0.672489999487884,0.8402255639097744,0.7209774436090226,0.7461454423524334,0.9571531047139848,0.7544897959183674,0.5268367346938776,0.593098146037523
25,1.549849947815737e-05,0.661786364850245,0.8445864661654136,0.7252255639097743,0.7511781193029415,0.9749256148265333,0.7538775510204082,0.5245408163265306,0.5887672414190191
26,1.0048094716167095e-05,0.6500386732547803,0.8484962406015037,0.7365977443609023,0.762494515981718,0.9857383193045246,0.7536734693877551,0.5202040816326531,0.5858836182983781
27,5.709035061653494e-06,0.63638436043621,0.8540601503759399,0.744436090225564,0.7703485143398116,0.9823092184869611,0.7559183673469387,0.5289795918367347,0.5937556201220417
28,2.555563028319885e-06,0.6346420030127791,0.851203007518797,0.743327067669173,0.7664934231616967,0.9708841484906722,0.7587755102040816,0.5329081632653061,0.6009958038762834
29,6.416353969642213e-07,0.618392009699255,0.8569172932330827,0.7506766917293233,0.7745676489572679,0.9728298615314522,0.7587755102040816,0.5329081632653061,0.5997822533414083
30,1.5e-07,0.6215609042492128,0.8569924812030075,0.7508270676691728,0.7754488554414019,0.9734944113298338,0.7583673469387755,0.532091836734694,0.5986736021419918
