epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,3.3348368666365956e-05,1.1787969033810595,0.6257142857142857,0.33287593984962405,0.3414980545614489,0.7702237083103549,0.7608163265306123,0.5373469387755102,0.5109246970956599
2,6.668170199969929e-05,0.7460632295720363,0.7824812030075188,0.5974624060150376,0.6033321613171998,0.6072492355086374,0.8495918367346939,0.7073979591836734,0.7213507069875311
3,0.00010001503533303263,0.5527964358158782,0.8897744360902256,0.8020488721804512,0.8075299037231761,0.4729073409497227,0.9326530612244898,0.8763775510204083,0.8903547767913393
4,0.00013334836866636597,0.4538555393549145,0.9325563909774436,0.8857706766917293,0.8894248752195623,0.41649611314332324,0.9451020408163265,0.9259183673469388,0.9192180268482318
5,0.0001666817019996993,0.44951710941074235,0.9389473684210526,0.8990789473684211,0.9025823078382904,0.4437742955171055,0.9410204081632653,0.8945408163265306,0.8980843814481155
6,0.0002,0.4384673913561873,0.9417293233082706,0.9066165413533833,0.9079031783160307,0.5297946179584307,0.9295918367346939,0.8852551020408163,0.8938635262655998
7,0.00019914448613738106,0.4564577737906305,0.937218045112782,0.8954887218045113,0.9000156627419393,0.38249480760812465,0.9671428571428572,0.9407142857142857,0.9525960503174037
8,0.00019659258262890683,0.4136399582908882,0.9521804511278196,0.9217293233082707,0.9230821135341503,0.38592265891036615,0.963265306122449,0.9361734693877551,0.9367954779266024
9,0.0001923879532511287,0.39321802542399975,0.9581203007518797,0.9340037593984961,0.9338186844582447,0.37068421790328426,0.9667346938775511,0.9559693877551021,0.9492816922486484
10,0.00018660254037844388,0.3874313415279784,0.9587218045112782,0.9312593984962406,0.9329324859443048,0.40504760338014023,0.9618367346938775,0.9411734693877551,0.938550981326233
11,0.00017933533402912354,0.36477336749925127,0.9664661654135338,0.9441165413533835,0.9457117345045172,0.34056190498893674,0.9777551020408163,0.9697959183673469,0.9686355787114985
12,0.00017071067811865476,0.35037801201998464,0.9723308270676692,0.9541353383458647,0.9563309408080904,0.3778901078636818,0.9706122448979592,0.9458673469387756,0.949594671608926
13,0.00016087614290087208,0.334728305719971,0.976015037593985,0.9613721804511278,0.9613816460244234,0.33935290739177343,0.9777551020408163,0.9637244897959184,0.9637305837359488
14,0.00015000000000000001,0.3209676736370099,0.979624060150376,0.9678007518796993,0.9678651254134281,0.3504596225999414,0.9755102040816327,0.9660204081632654,0.961838721304266
15,0.000138268343236509,0.31446784605676653,0.9824812030075188,0.9719360902255639,0.9721873513710719,0.318495850996405,0.9859183673469388,0.9818367346938776,0.9801249185789861
16,0.00012588190451025207,0.3027683436655493,0.9858646616541353,0.9764661654135338,0.9770434438940182,0.322091436116173,0.9842857142857143,0.9689285714285714,0.9751220681524277
17,0.00011305261922200519,0.2918213132296697,0.989624060150376,0.9818796992481204,0.9828401891349613,0.3111314197940663,0.9861224489795918,0.9808163265306121,0.9791287152545702
18,0.0001,0.2840348068098792,0.9918796992481203,0.9865225563909774,0.9868442218328235,0.3254946828107355,0.9844897959183674,0.9721938775510204,0.9768617851665071
19,8.694738077799488e-05,0.28188227628553886,0.9920300751879699,0.9864285714285713,0.9870718099111434,0.31606753030050927,0.9863265306122448,0.9740816326530611,0.9758474214458825
20,7.411809548974792e-05,0.2769980209202825,0.9942105263157894,0.9901315789473685,0.9907189061345216,0.31233068644052037,0.9857142857142858,0.9757142857142858,0.9776005702921945
21,6.173165676349103e-05,0.2728451659645,0.9948872180451128,0.9908270676691731,0.9914804212515357,0.29927392969662586,0.9908163265306122,0.9830612244897958,0.9856653922508457
22,5.000000000000002e-05,0.2662362312485519,0.9969172932330828,0.9944924812030076,0.9945575213695911,0.3007290798126557,0.9895918367346939,0.9816836734693878,0.9834321248425956
23,3.9123857099127936e-05,0.2631366187164684,0.9978947368421053,0.9961842105263158,0.996315636698969,0.29722376023687086,0.9912244897959184,0.9831632653061224,0.9864812564282508
24,2.9289321881345254e-05,0.2623525808322091,0.9979699248120301,0.9962030075187969,0.996335058897086,0.2899895163031803,0.993061224489796,0.9871938775510204,0.9889421732987754
25,2.0664665970876496e-05,0.26028175264207104,0.9987218045112782,0.9977067669172932,0.9977063681064167,0.30027186279635387,0.9906122448979592,0.9819387755102041,0.9873607976943143
26,1.339745962155613e-05,0.25972430423459975,0.998796992481203,0.997593984962406,0.9977906055876637,0.2869191121588138,0.9940816326530613,0.9903061224489796,0.9920526022874002
27,7.612046748871327e-06,0.25882946969046483,0.9990225563909775,0.9981766917293233,0.9982425191522456,0.28681645344491397,0.9938775510204082,0.9884693877551021,0.9919863628321759
28,3.40741737109318e-06,0.2586259222751165,0.9990225563909775,0.9980451127819548,0.998176375078579,0.2864970120907997,0.9938775510204082,0.9884693877551021,0.9916263697445737
29,8.555138626189618e-07,0.25823139554216457,0.9990977443609023,0.9981954887218044,0.998326906352963,0.2857769036088754,0.9938775510204082,0.9884693877551021,0.9912711447375544
30,2.0000000000000002e-07,0.2580512253400384,0.9990977443609023,0.9981954887218044,0.9983268283296505,0.28591307114941983,0.9938775510204082,0.9884693877551021,0.9912711447375544
