epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,3e-07,2.4874647359053292,0.15,0.14375000000000002,0.10458682870199466,1.4867799679438274,0.5714285714285714,0.14285714285714285,0.1038961038961039
