epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,2.0000000000000002e-07,1.6087979522157223,0.5178571428571429,0.16696428571428573,0.16089180856020233,1.385210211078326,0.5642857142857143,0.26607142857142857,0.16666666666666669
