epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,0.0001,1.9112396717071534,0.10714285714285714,0.12053571428571429,0.047703422454253026,1.8984904289245605,0.08571428571428572,0.12142857142857144,0.02905183110777182
