epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,0.0001,1.7065372298870767,0.5642857142857143,0.14732142857142858,0.11634448500807949,1.5074064467634474,0.5714285714285714,0.14285714285714285,0.1038961038961039
