epoch,lr,train_loss,train_acc,train_balanced_acc,train_macro_f1,val_loss,val_acc,val_balanced_acc,val_macro_f1
1,1.6669172932330828e-05,1.4235806491814162,0.5425563909774436,0.18063909774436088,0.16723051589619006,1.199665440917015,0.6112244897959184,0.2595918367346939,0.2509554996319234
2,3.3335839598997496e-05,1.127861112647487,0.652406015037594,0.36639097744360904,0.3754296317109082,1.1358251218041595,0.6618367346938776,0.3383163265306122,0.38136362093201814
3,5.000250626566416e-05,1.0452435104336057,0.6960902255639098,0.4666541353383459,0.4892792802951072,1.0293834930536698,0.6924489795918367,0.4038265306122449,0.45194385655748065
4,6.666917293233083e-05,1.0379371109806506,0.7027819548872181,0.48766917293233075,0.5076252263040215,1.0696380223181783,0.690204081632653,0.4239795918367347,0.4502922221959484
5,8.33358395989975e-05,1.0318059899798013,0.70796992481203,0.4925187969924812,0.5118091220480452,1.0865084371639757,0.6891836734693878,0.44336734693877544,0.4687624441560016
6,0.0001,1.04147580840982,0.7038345864661654,0.4912218045112782,0.5100978495393806,1.0806210009784114,0.663469387755102,0.4744387755102041,0.5022242222711901
7,9.957224306869053e-05,1.0027864124004107,0.7209022556390977,0.5145676691729323,0.5365241585626975,1.018048213683829,0.696530612244898,0.44698979591836735,0.4666714366176062
8,9.829629131445342e-05,0.9767364114836643,0.7264661654135338,0.5292481203007519,0.5505617811206284,1.0493604809897286,0.6891836734693878,0.4605102040816326,0.4927368350583316
9,9.619397662556435e-05,0.9653260788612796,0.7333082706766917,0.540827067669173,0.5617591939816377,1.045927376503847,0.7012244897959183,0.466734693877551,0.4856570388904533
10,9.330127018922194e-05,0.935470802134141,0.7318045112781955,0.54203007518797,0.5630938990271631,0.988384996762081,0.7055102040816327,0.4645918367346939,0.4986500466651522
11,8.966766701456177e-05,0.9197386982700878,0.7412781954887218,0.5542669172932331,0.5774682669625092,1.0624152931023618,0.7046938775510204,0.45153061224489793,0.4983144556835603
12,8.535533905932738e-05,0.8973336425177136,0.7524812030075188,0.5696992481203008,0.5934329718182668,1.0503440378880013,0.7157142857142857,0.4864285714285715,0.5188818937382143
13,8.043807145043604e-05,0.8851217621744127,0.7578947368421053,0.5763157894736841,0.601238207357594,1.0277764106405025,0.7175510204081633,0.481173469387755,0.5247264817160527
14,7.500000000000001e-05,0.8581341058956949,0.7691729323308271,0.5955827067669174,0.6207059932406983,1.006869247507076,0.7179591836734693,0.5116326530612245,0.5294634119636271
15,6.91341716182545e-05,0.8466090003440254,0.7713533834586466,0.6041541353383459,0.6293891063669462,0.9853731126566323,0.7175510204081633,0.48331632653061224,0.5146700835767927
16,6.294095225512603e-05,0.8203851053499638,0.7845112781954887,0.6249436090225565,0.6488183575332476,1.0069171059253264,0.7308163265306122,0.49627551020408156,0.540045031880701
17,5.6526309611002594e-05,0.821866771426416,0.7848872180451127,0.6231954887218045,0.6498344402346732,0.9427248234651526,0.7340816326530613,0.5188775510204081,0.5510831606565606
18,5e-05,0.7972022164764261,0.7944360902255639,0.6388721804511278,0.6639337832084208,0.9084652176560187,0.743061224489796,0.5379081632653061,0.5789235239940167
19,4.347369038899744e-05,0.7807315969467163,0.8017293233082706,0.6547744360902256,0.6780647341662186,0.9636282503726531,0.7357142857142858,0.5164285714285715,0.54392389176347
20,3.705904774487396e-05,0.7678473753543724,0.8009774436090226,0.6485338345864662,0.6741597683807047,0.8901297653694542,0.7473469387755102,0.548265306122449,0.5706415206222243
21,3.086582838174551e-05,0.7482589028383556,0.808796992481203,0.6643045112781955,0.6891472615575538,0.9425766992325686,0.7463265306122449,0.5269387755102041,0.5672826594635597
22,2.500000000000001e-05,0.734761716033283,0.8183458646616542,0.6819548872180451,0.7061708935425468,0.8999284357075789,0.7481632653061224,0.5448979591836735,0.5733697767116671
23,1.9561928549563968e-05,0.7005159021365015,0.8280451127819549,0.6979323308270677,0.7211418729764023,0.8985380088188211,0.7514285714285714,0.5510714285714285,0.5938958303319619
24,1.4644660940672627e-05,0.7091696083859393,0.8244360902255639,0.6929511278195488,0.7151592901769036,0.8868826835861011,0.7542857142857143,0.5460714285714285,0.5785666315127196
25,1.0332332985438248e-05,0.6991721829839219,0.8269924812030075,0.6956954887218044,0.7210007854945534,0.8761176076713874,0.7546938775510204,0.5536734693877551,0.581957295225393
26,6.698729810778065e-06,0.6755616189080074,0.8349624060150376,0.7079511278195489,0.7323429480387459,0.8673076712476964,0.7604081632653061,0.5554591836734694,0.595647634168843
27,3.8060233744356633e-06,0.6705139000075204,0.8398496240601504,0.7185150375939849,0.7433748256465984,0.8693503228742249,0.7595918367346939,0.5591836734693878,0.5918231994612384
28,1.70370868554659e-06,0.6572078731678482,0.8427819548872181,0.723327067669173,0.7473021876619191,0.8665108440603528,0.7587755102040816,0.5611224489795918,0.589839549929
29,4.277569313094809e-07,0.6543526365882472,0.8439849624060151,0.7263909774436091,0.749167651838866,0.8642925863120021,0.76,0.5635714285714285,0.5928182519926543
30,1.0000000000000001e-07,0.6528607176076201,0.8435338345864661,0.722593984962406,0.7468525013022642,0.8648200951547039,0.7585714285714286,0.5610714285714286,0.5900225103990462
